Index,Link
22,/kechaoda-k115/p/itmexfz2mgxnzhnd?pid=MOBEXFZ2VQEPTNRW&lid=LSTMOBEXFZ2VQEPTNRWTFRMEQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_22_509&otracker=browse&fm=organic&iid=503dc344-e0de-4564-a7e1-ffb95150f25a.MOBEXFZ2VQEPTNRW.SEARCH&ppt=None&ppn=None&ssid=l6krj2399s0000001680363656884
22,/mu-m5000/p/itmb4c418a5d3b2d?pid=MOBGYNCZRMDKHMYW&lid=LSTMOBGYNCZRMDKHMYWQZBEZS&marketplace=FLIPKART&store=tyy%2F4io&srno=b_22_510&otracker=browse&fm=organic&iid=503dc344-e0de-4564-a7e1-ffb95150f25a.MOBGYNCZRMDKHMYW.SEARCH&ppt=None&ppn=None&ssid=l6krj2399s0000001680363656884
22,/samsung-galaxy-a14-5g-light-green-128-gb/p/itmabe91abe7ba0c?pid=MOBGHT8UU3STRKZS&lid=LSTMOBGHT8UU3STRKZSI7GOCK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_22_511&otracker=browse&fm=organic&iid=503dc344-e0de-4564-a7e1-ffb95150f25a.MOBGHT8UU3STRKZS.SEARCH&ppt=None&ppn=None&ssid=l6krj2399s0000001680363656884
22,/poco-x5-5g-wildcat-blue-256-gb/p/itme100b90984aad?pid=MOBGNBFBUJCBTPUB&lid=LSTMOBGNBFBUJCBTPUBRII7PN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_22_512&otracker=browse&fm=organic&iid=503dc344-e0de-4564-a7e1-ffb95150f25a.MOBGNBFBUJCBTPUB.SEARCH&ppt=None&ppn=None&ssid=l6krj2399s0000001680363656884
22,/apple-iphone-14-plus-product-red-128-gb/p/itm185314a3fac59?pid=MOBGHWFH2KZRNRH5&lid=LSTMOBGHWFH2KZRNRH5NEHUFB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_22_513&otracker=browse&fm=organic&iid=503dc344-e0de-4564-a7e1-ffb95150f25a.MOBGHWFH2KZRNRH5.SEARCH&ppt=None&ppn=None&ssid=l6krj2399s0000001680363656884
22,/micromax-x413/p/itmd2879af57303b?pid=MOBG6XZBZFHNMYQY&lid=LSTMOBG6XZBZFHNMYQYCEFBOC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_22_514&otracker=browse&fm=organic&iid=503dc344-e0de-4564-a7e1-ffb95150f25a.MOBG6XZBZFHNMYQY.SEARCH&ppt=None&ppn=None&ssid=l6krj2399s0000001680363656884
22,/samsung-galaxy-z-flip3-5g-phantom-black-128-gb/p/itm7342e1524b812?pid=MOBG6YQHTG9ZJSG4&lid=LSTMOBG6YQHTG9ZJSG4H3PGQC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_22_515&otracker=browse&fm=organic&iid=503dc344-e0de-4564-a7e1-ffb95150f25a.MOBG6YQHTG9ZJSG4.SEARCH&ppt=None&ppn=None&ssid=l6krj2399s0000001680363656884
22,/snexian-guru-312/p/itm57ab53fb94508?pid=MOBGYC9EEHKZQ5UD&lid=LSTMOBGYC9EEHKZQ5UDJNUGL3&marketplace=FLIPKART&store=tyy%2F4io&srno=b_22_516&otracker=browse&fm=organic&iid=503dc344-e0de-4564-a7e1-ffb95150f25a.MOBGYC9EEHKZQ5UD.SEARCH&ppt=None&ppn=None&ssid=l6krj2399s0000001680363656884
22,/snexian-guru-312/p/itm57ab53fb94508?pid=MOBGJHHMR9ZS5FK6&lid=LSTMOBGJHHMR9ZS5FK6IINE9Z&marketplace=FLIPKART&store=tyy%2F4io&srno=b_22_517&otracker=browse&fm=organic&iid=503dc344-e0de-4564-a7e1-ffb95150f25a.MOBGJHHMR9ZS5FK6.SEARCH&ppt=None&ppn=None&ssid=l6krj2399s0000001680363656884
22,/kechaoda-k66-music-house-4/p/itmeqggwfcevx2ef?pid=MOBEQGGQBSJDPZYC&lid=LSTMOBEQGGQBSJDPZYCD50VNP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_22_518&otracker=browse&fm=organic&iid=503dc344-e0de-4564-a7e1-ffb95150f25a.MOBEQGGQBSJDPZYC.SEARCH&ppt=None&ppn=None&ssid=l6krj2399s0000001680363656884
22,/itel-magic3-smart-touch-keypad/p/itm2ba34425970b4?pid=MOBG795KT8NEFZHN&lid=LSTMOBG795KT8NEFZHNGVNTSW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_22_519&otracker=browse&fm=organic&iid=503dc344-e0de-4564-a7e1-ffb95150f25a.MOBG795KT8NEFZHN.SEARCH&ppt=None&ppn=None&ssid=l6krj2399s0000001680363656884
22,/gfive-c3-card/p/itm0216e8a6cc505?pid=MOBGCGHZFKRMVNQD&lid=LSTMOBGCGHZFKRMVNQDYRZC4J&marketplace=FLIPKART&store=tyy%2F4io&srno=b_22_520&otracker=browse&fm=organic&iid=503dc344-e0de-4564-a7e1-ffb95150f25a.MOBGCGHZFKRMVNQD.SEARCH&ppt=None&ppn=None&ssid=l6krj2399s0000001680363656884
22,/google-pixel-7-obsidian-128-gb/p/itm45d75002be0e7?pid=MOBGHW44NHFZJN6N&lid=LSTMOBGHW44NHFZJN6NICUEYB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_22_521&otracker=browse&fm=organic&iid=503dc344-e0de-4564-a7e1-ffb95150f25a.MOBGHW44NHFZJN6N.SEARCH&ppt=None&ppn=None&ssid=l6krj2399s0000001680363656884
22,/google-pixel-7-lemongrass-128-gb/p/itm45d75002be0e7?pid=MOBGHW44ZSN5EPGU&lid=LSTMOBGHW44ZSN5EPGUVDQE3A&marketplace=FLIPKART&store=tyy%2F4io&srno=b_22_522&otracker=browse&fm=organic&iid=503dc344-e0de-4564-a7e1-ffb95150f25a.MOBGHW44ZSN5EPGU.SEARCH&ppt=None&ppn=None&ssid=l6krj2399s0000001680363656884
22,/micromax-s115/p/itm580255744e3d5?pid=MOBGHZGAQXNQHF7C&lid=LSTMOBGHZGAQXNQHF7CG8DGC7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_22_523&otracker=browse&fm=organic&iid=503dc344-e0de-4564-a7e1-ffb95150f25a.MOBGHZGAQXNQHF7C.SEARCH&ppt=None&ppn=None&ssid=l6krj2399s0000001680363656884
22,/vivo-y16-steller-black-64-gb/p/itm72f3a9786718b?pid=MOBGHV2FHM9BVYCF&lid=LSTMOBGHV2FHM9BVYCFEOBBNQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_22_524&otracker=browse&fm=organic&iid=503dc344-e0de-4564-a7e1-ffb95150f25a.MOBGHV2FHM9BVYCF.SEARCH&ppt=None&ppn=None&ssid=l6krj2399s0000001680363656884
22,/vivo-y16-drizzling-gold-32-gb/p/itm72f3a9786718b?pid=MOBGHV2FEHZ4ZZRR&lid=LSTMOBGHV2FEHZ4ZZRRYQJE8C&marketplace=FLIPKART&store=tyy%2F4io&srno=b_22_525&otracker=browse&fm=organic&iid=503dc344-e0de-4564-a7e1-ffb95150f25a.MOBGHV2FEHZ4ZZRR.SEARCH&ppt=None&ppn=None&ssid=l6krj2399s0000001680363656884
22,/snexian-rock/p/itmf3waczsdza6h4?pid=MOBFHYGTAFSUXMSJ&lid=LSTMOBFHYGTAFSUXMSJ3JBMXW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_22_526&otracker=browse&fm=organic&iid=503dc344-e0de-4564-a7e1-ffb95150f25a.MOBFHYGTAFSUXMSJ.SEARCH&ppt=None&ppn=None&ssid=l6krj2399s0000001680363656884
22,/snexian-rock/p/itmf3waczsdza6h4?pid=MOBFGYGFZAWS9JRG&lid=LSTMOBFGYGFZAWS9JRGZ3WBII&marketplace=FLIPKART&store=tyy%2F4io&srno=b_22_527&otracker=browse&fm=organic&iid=503dc344-e0de-4564-a7e1-ffb95150f25a.MOBFGYGFZAWS9JRG.SEARCH&ppt=None&ppn=None&ssid=l6krj2399s0000001680363656884
22,/infinix-note-12-5g-force-black-64-gb/p/itm5ecefb03f3ffc?pid=MOBGFGVXFAY9A5Z3&lid=LSTMOBGFGVXFAY9A5Z3ROHR5E&marketplace=FLIPKART&store=tyy%2F4io&srno=b_22_528&otracker=browse&fm=organic&iid=503dc344-e0de-4564-a7e1-ffb95150f25a.MOBGFGVXFAY9A5Z3.SEARCH&ppt=None&ppn=None&ssid=l6krj2399s0000001680363656884
23,/dizo-star-500/p/itm120ee1cab516b?pid=MOBG2MCCHZREM5XC&lid=LSTMOBG2MCCHZREM5XCAUOJXR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_23_529&otracker=browse&fm=organic&iid=71775b39-4efc-44ff-a97f-0c2768a1f205.MOBG2MCCHZREM5XC.SEARCH&ppt=None&ppn=None&ssid=7pyufwzkg00000001680363657546
23,/kechaoda-k115/p/itmexfz2mgxnzhnd?pid=MOBGN26HBEU5QHSH&lid=LSTMOBGN26HBEU5QHSHAJJHPU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_23_530&otracker=browse&fm=organic&iid=71775b39-4efc-44ff-a97f-0c2768a1f205.MOBGN26HBEU5QHSH.SEARCH&ppt=None&ppn=None&ssid=7pyufwzkg00000001680363657546
23,/nokia-ta-1010-105/p/itm750fe85710fe5?pid=MOBEX428SN55RNUJ&lid=LSTMOBEX428SN55RNUJASWZDG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_23_531&otracker=browse&fm=organic&iid=71775b39-4efc-44ff-a97f-0c2768a1f205.MOBEX428SN55RNUJ.SEARCH&ppt=None&ppn=None&ssid=7pyufwzkg00000001680363657546
23,/lava-kkt-pearl-fm-17/p/itm49953a22bf84b?pid=MOBEZATKQWCGGVCH&lid=LSTMOBEZATKQWCGGVCHALND2Z&marketplace=FLIPKART&store=tyy%2F4io&srno=b_23_532&otracker=browse&fm=organic&iid=71775b39-4efc-44ff-a97f-0c2768a1f205.MOBEZATKQWCGGVCH.SEARCH&ppt=None&ppn=None&ssid=7pyufwzkg00000001680363657546
23,/realme-c35-glowing-green-128-gb/p/itmafb045222b2cf?pid=MOBGBTHFRB6ZVSZ9&lid=LSTMOBGBTHFRB6ZVSZ98ETCH4&marketplace=FLIPKART&store=tyy%2F4io&srno=b_23_533&otracker=browse&fm=organic&iid=71775b39-4efc-44ff-a97f-0c2768a1f205.MOBGBTHFRB6ZVSZ9.SEARCH&ppt=None&ppn=None&ssid=7pyufwzkg00000001680363657546
23,/samsung-galaxy-m13-5g-aqua-green-128-gb/p/itm807f5e77fb954?pid=MOBGHDXFXYQEJHHR&lid=LSTMOBGHDXFXYQEJHHR3KYFMN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_23_534&otracker=browse&fm=organic&iid=71775b39-4efc-44ff-a97f-0c2768a1f205.MOBGHDXFXYQEJHHR.SEARCH&ppt=None&ppn=None&ssid=7pyufwzkg00000001680363657546
23,/infinix-hot-12-play-horizon-blue-64-gb/p/itmd9c1091d0a662?pid=MOBGE2KYCFZA7BRB&lid=LSTMOBGE2KYCFZA7BRBUNTJVL&marketplace=FLIPKART&store=tyy%2F4io&srno=b_23_535&otracker=browse&fm=organic&iid=71775b39-4efc-44ff-a97f-0c2768a1f205.MOBGE2KYCFZA7BRB.SEARCH&ppt=None&ppn=None&ssid=7pyufwzkg00000001680363657546
23,/infinix-hot-12-play-racing-black-64-gb/p/itmd9c1091d0a662?pid=MOBGE2KYNTFHTXUW&lid=LSTMOBGE2KYNTFHTXUWDFJ0XM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_23_536&otracker=browse&fm=organic&iid=71775b39-4efc-44ff-a97f-0c2768a1f205.MOBGE2KYNTFHTXUW.SEARCH&ppt=None&ppn=None&ssid=7pyufwzkg00000001680363657546
23,/infinix-hot-12-play-champagne-gold-64-gb/p/itmd9c1091d0a662?pid=MOBGE2KYE4DA7ZPF&lid=LSTMOBGE2KYE4DA7ZPFIXECD0&marketplace=FLIPKART&store=tyy%2F4io&srno=b_23_537&otracker=browse&fm=organic&iid=71775b39-4efc-44ff-a97f-0c2768a1f205.MOBGE2KYE4DA7ZPF.SEARCH&ppt=None&ppn=None&ssid=7pyufwzkg00000001680363657546
23,/kechaoda-k33/p/itmfgptkyrquqg9a?pid=MOBFM6KAJGARQRKM&lid=LSTMOBFM6KAJGARQRKMXINPYX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_23_538&otracker=browse&fm=organic&iid=71775b39-4efc-44ff-a97f-0c2768a1f205.MOBFM6KAJGARQRKM.SEARCH&ppt=None&ppn=None&ssid=7pyufwzkg00000001680363657546
23,/dizo-star-300/p/itm20c98510989dc?pid=MOBG2MCCFWT3GRF2&lid=LSTMOBG2MCCFWT3GRF2SMFXDA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_23_539&otracker=browse&fm=organic&iid=71775b39-4efc-44ff-a97f-0c2768a1f205.MOBG2MCCFWT3GRF2.SEARCH&ppt=None&ppn=None&ssid=7pyufwzkg00000001680363657546
23,/philips-e125/p/itmf53ae844441f8?pid=MOBG6Z6QX2YKDUDW&lid=LSTMOBG6Z6QX2YKDUDWQWTTWP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_23_540&otracker=browse&fm=organic&iid=71775b39-4efc-44ff-a97f-0c2768a1f205.MOBG6Z6QX2YKDUDW.SEARCH&ppt=None&ppn=None&ssid=7pyufwzkg00000001680363657546
23,/kechaoda-k33/p/itmfgptkyrquqg9a?pid=MOBFZE9SJRWQGNGA&lid=LSTMOBFZE9SJRWQGNGAQ8TRF5&marketplace=FLIPKART&store=tyy%2F4io&srno=b_23_541&otracker=browse&fm=organic&iid=71775b39-4efc-44ff-a97f-0c2768a1f205.MOBFZE9SJRWQGNGA.SEARCH&ppt=None&ppn=None&ssid=7pyufwzkg00000001680363657546
23,/samsung-guru-music-2/p/itme3f3f02bd4c03?pid=MOBGA9U9XVMZ77NP&lid=LSTMOBGA9U9XVMZ77NPAXBIL5&marketplace=FLIPKART&store=tyy%2F4io&srno=b_23_542&otracker=browse&fm=organic&iid=71775b39-4efc-44ff-a97f-0c2768a1f205.MOBGA9U9XVMZ77NP.SEARCH&ppt=None&ppn=None&ssid=7pyufwzkg00000001680363657546
23,/realme-9-5g-se-azure-glow-128-gb/p/itmc13efe78f2116?pid=MOBGC2Q5TUYSUDYU&lid=LSTMOBGC2Q5TUYSUDYUNE1DFR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_23_543&otracker=browse&fm=organic&iid=71775b39-4efc-44ff-a97f-0c2768a1f205.MOBGC2Q5TUYSUDYU.SEARCH&ppt=None&ppn=None&ssid=7pyufwzkg00000001680363657546
23,/samsung-galaxy-a14-5g-dark-red-64-gb/p/itm611d564f53b48?pid=MOBGHT8UURBKHWME&lid=LSTMOBGHT8UURBKHWMEX9ENBE&marketplace=FLIPKART&store=tyy%2F4io&srno=b_23_544&otracker=browse&fm=organic&iid=71775b39-4efc-44ff-a97f-0c2768a1f205.MOBGHT8UURBKHWME.SEARCH&ppt=None&ppn=None&ssid=7pyufwzkg00000001680363657546
23,/itel-magic2-4g-wifi-hotspot-tethering/p/itm914d7f68d7aff?pid=MOBG4YC6YQBUEZEF&lid=LSTMOBG4YC6YQBUEZEFPIDH8E&marketplace=FLIPKART&store=tyy%2F4io&srno=b_23_545&otracker=browse&fm=organic&iid=71775b39-4efc-44ff-a97f-0c2768a1f205.MOBG4YC6YQBUEZEF.SEARCH&ppt=None&ppn=None&ssid=7pyufwzkg00000001680363657546
23,/itel-magic2-4g-wifi-hotspot-tethering/p/itm914d7f68d7aff?pid=MOBG4YC6FXXV2YM6&lid=LSTMOBG4YC6FXXV2YM6LAH9ZY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_23_546&otracker=browse&fm=organic&iid=71775b39-4efc-44ff-a97f-0c2768a1f205.MOBG4YC6FXXV2YM6.SEARCH&ppt=None&ppn=None&ssid=7pyufwzkg00000001680363657546
23,/micromax-x512/p/itmfhwvhrwhxq5tu?pid=MOBFJWWH2D9PTHZQ&lid=LSTMOBFJWWH2D9PTHZQ8WGKHJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_23_547&otracker=browse&fm=organic&iid=71775b39-4efc-44ff-a97f-0c2768a1f205.MOBFJWWH2D9PTHZQ.SEARCH&ppt=None&ppn=None&ssid=7pyufwzkg00000001680363657546
23,/micromax-x512/p/itmfhwvhrwhxq5tu?pid=MOBFHWSYNUXWAGVT&lid=LSTMOBFHWSYNUXWAGVT1GNG78&marketplace=FLIPKART&store=tyy%2F4io&srno=b_23_548&otracker=browse&fm=organic&iid=71775b39-4efc-44ff-a97f-0c2768a1f205.MOBFHWSYNUXWAGVT.SEARCH&ppt=None&ppn=None&ssid=7pyufwzkg00000001680363657546
23,/redmi-11-prime-5g-thunder-black-128-gb/p/itme0b907d1e24ea?pid=MOBGHDXFKQYF5EMK&lid=LSTMOBGHDXFKQYF5EMKEJ9ELD&marketplace=FLIPKART&store=tyy%2F4io&srno=b_23_549&otracker=browse&fm=organic&iid=71775b39-4efc-44ff-a97f-0c2768a1f205.MOBGHDXFKQYF5EMK.SEARCH&ppt=None&ppn=None&ssid=7pyufwzkg00000001680363657546
23,/redmi-11-prime-5g-chrome-silver-64-gb/p/itme0b907d1e24ea?pid=MOBGHDXF9YBJY7YD&lid=LSTMOBGHDXF9YBJY7YDPT42LV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_23_550&otracker=browse&fm=organic&iid=71775b39-4efc-44ff-a97f-0c2768a1f205.MOBGHDXF9YBJY7YD.SEARCH&ppt=None&ppn=None&ssid=7pyufwzkg00000001680363657546
23,/samsung-galaxy-m53-5g-deep-ocean-blue-128-gb/p/itm559e22db888f5?pid=MOBGHDXFSVFE5UZA&lid=LSTMOBGHDXFSVFE5UZA9HBRVT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_23_551&otracker=browse&fm=organic&iid=71775b39-4efc-44ff-a97f-0c2768a1f205.MOBGHDXFSVFE5UZA.SEARCH&ppt=None&ppn=None&ssid=7pyufwzkg00000001680363657546
23,/snexian-guru-312/p/itm57ab53fb94508?pid=MOBGJ8EN3KX8ABGE&lid=LSTMOBGJ8EN3KX8ABGEY1NQXY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_23_552&otracker=browse&fm=organic&iid=71775b39-4efc-44ff-a97f-0c2768a1f205.MOBGJ8EN3KX8ABGE.SEARCH&ppt=None&ppn=None&ssid=7pyufwzkg00000001680363657546
24,/vivo-y75-dancing-waves-128-gb/p/itm28ded5e6b6309?pid=MOBGEESHKUUWUZNQ&lid=LSTMOBGEESHKUUWUZNQHVKAPA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_24_553&otracker=browse&fm=organic&iid=81ed10e1-978d-4f1e-b885-76d58ba5cda7.MOBGEESHKUUWUZNQ.SEARCH&ppt=None&ppn=None&ssid=nt82cujzuo0000001680363668169
24,/poco-x4-pro-5g-laser-blue-128-gb/p/itm9d60e637a24e9?pid=MOBGCGZZAHHCZGFZ&lid=LSTMOBGCGZZAHHCZGFZCHIPV2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_24_554&otracker=browse&fm=organic&iid=81ed10e1-978d-4f1e-b885-76d58ba5cda7.MOBGCGZZAHHCZGFZ.SEARCH&ppt=None&ppn=None&ssid=nt82cujzuo0000001680363668169
24,/vivo-z1x-fusion-blue-128-gb/p/itm5e940bd2805cc?pid=MOBGMW934C5WF9K8&lid=LSTMOBGMW934C5WF9K8ZLFQF9&marketplace=FLIPKART&store=tyy%2F4io&srno=b_24_555&otracker=browse&fm=organic&iid=81ed10e1-978d-4f1e-b885-76d58ba5cda7.MOBGMW934C5WF9K8.SEARCH&ppt=None&ppn=None&ssid=nt82cujzuo0000001680363668169
24,/kechaoda-k66-music-house-4/p/itmeqggwfcevx2ef?pid=MOBGYFMBRFU6HJSE&lid=LSTMOBGYFMBRFU6HJSENQ8FQA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_24_556&otracker=browse&fm=organic&iid=81ed10e1-978d-4f1e-b885-76d58ba5cda7.MOBGYFMBRFU6HJSE.SEARCH&ppt=None&ppn=None&ssid=nt82cujzuo0000001680363668169
24,/samsung-galaxy-a03-core-onyx-32-gb/p/itm1c8a3e22f628b?pid=MOBG9BZ3BU9BDUBB&lid=LSTMOBG9BZ3BU9BDUBBCJTQEA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_24_557&otracker=browse&fm=organic&iid=81ed10e1-978d-4f1e-b885-76d58ba5cda7.MOBG9BZ3BU9BDUBB.SEARCH&ppt=None&ppn=None&ssid=nt82cujzuo0000001680363668169
24,/kechaoda-k-9/p/itmee7xjehckputg?pid=MOBEE7XJTKK7MZVC&lid=LSTMOBEE7XJTKK7MZVCKX94KJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_24_558&otracker=browse&fm=organic&iid=81ed10e1-978d-4f1e-b885-76d58ba5cda7.MOBEE7XJTKK7MZVC.SEARCH&ppt=None&ppn=None&ssid=nt82cujzuo0000001680363668169
24,/kechaoda-888/p/itmc1c4e6f3d00af?pid=MOBG78XSJPHYNCBC&lid=LSTMOBG78XSJPHYNCBCDZT5YO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_24_559&otracker=browse&fm=organic&iid=81ed10e1-978d-4f1e-b885-76d58ba5cda7.MOBG78XSJPHYNCBC.SEARCH&ppt=None&ppn=None&ssid=nt82cujzuo0000001680363668169
24,/motorola-e32-eco-black-64-gb/p/itm3241677bdd2b2?pid=MOBGEA3CV8HZHAAN&lid=LSTMOBGEA3CV8HZHAANXWUXRU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_24_560&otracker=browse&fm=organic&iid=81ed10e1-978d-4f1e-b885-76d58ba5cda7.MOBGEA3CV8HZHAAN.SEARCH&ppt=None&ppn=None&ssid=nt82cujzuo0000001680363668169
24,/vivo-y02-cosmic-grey-32-gb/p/itmc6d50d3417469?pid=MOBGKFRJMC9GYUJS&lid=LSTMOBGKFRJMC9GYUJSJJV7OW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_24_561&otracker=browse&fm=organic&iid=81ed10e1-978d-4f1e-b885-76d58ba5cda7.MOBGKFRJMC9GYUJS.SEARCH&ppt=None&ppn=None&ssid=nt82cujzuo0000001680363668169
24,/infinix-hot-12-play-daylight-green-64-gb/p/itmd9c1091d0a662?pid=MOBGE2KY6JUTSNCP&lid=LSTMOBGE2KY6JUTSNCPGWOMYY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_24_562&otracker=browse&fm=organic&iid=81ed10e1-978d-4f1e-b885-76d58ba5cda7.MOBGE2KY6JUTSNCP.SEARCH&ppt=None&ppn=None&ssid=nt82cujzuo0000001680363668169
24,/snexian-guru-312/p/itm57ab53fb94508?pid=MOBFZZXK8ZQDGVJ8&lid=LSTMOBFZZXK8ZQDGVJ8LVV905&marketplace=FLIPKART&store=tyy%2F4io&srno=b_24_563&otracker=browse&fm=organic&iid=81ed10e1-978d-4f1e-b885-76d58ba5cda7.MOBFZZXK8ZQDGVJ8.SEARCH&ppt=None&ppn=None&ssid=nt82cujzuo0000001680363668169
24,/infinix-zero-20-glitter-gold-128-gb/p/itm29890a4cff88e?pid=MOBGKQZFKBXJZZF9&lid=LSTMOBGKQZFKBXJZZF9FQ13ZF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_24_564&otracker=browse&fm=organic&iid=81ed10e1-978d-4f1e-b885-76d58ba5cda7.MOBGKQZFKBXJZZF9.SEARCH&ppt=None&ppn=None&ssid=nt82cujzuo0000001680363668169
24,/nokia-110-ds/p/itm040533c4d578d?pid=MOBGGZYVSHYTXUQH&lid=LSTMOBGGZYVSHYTXUQHM1MQKU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_24_565&otracker=browse&fm=organic&iid=81ed10e1-978d-4f1e-b885-76d58ba5cda7.MOBGGZYVSHYTXUQH.SEARCH&ppt=None&ppn=None&ssid=nt82cujzuo0000001680363668169
24,/nokia-110-dual-sim-2022/p/itm71ba6503ea111?pid=MOBGGJQFZBGVNVBR&lid=LSTMOBGGJQFZBGVNVBRZOM76N&marketplace=FLIPKART&store=tyy%2F4io&srno=b_24_566&otracker=browse&fm=organic&iid=81ed10e1-978d-4f1e-b885-76d58ba5cda7.MOBGGJQFZBGVNVBR.SEARCH&ppt=None&ppn=None&ssid=nt82cujzuo0000001680363668169
24,/samsung-galaxy-a14-5g-dark-red-128-gb/p/itmea97064bf96df?pid=MOBGHT8UGKRCBT9J&lid=LSTMOBGHT8UGKRCBT9JOAE1QO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_24_567&otracker=browse&fm=organic&iid=81ed10e1-978d-4f1e-b885-76d58ba5cda7.MOBGHT8UGKRCBT9J.SEARCH&ppt=None&ppn=None&ssid=nt82cujzuo0000001680363668169
24,/greenberri-rafale/p/itm8e06db6b4fe62?pid=MOBGHSK88HHHYCKP&lid=LSTMOBGHSK88HHHYCKPAVEYGB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_24_568&otracker=browse&fm=organic&iid=81ed10e1-978d-4f1e-b885-76d58ba5cda7.MOBGHSK88HHHYCKP.SEARCH&ppt=None&ppn=None&ssid=nt82cujzuo0000001680363668169
24,/greenberri-rafale/p/itm8e06db6b4fe62?pid=MOBGHSCAWTQWA43J&lid=LSTMOBGHSCAWTQWA43J3NZZH9&marketplace=FLIPKART&store=tyy%2F4io&srno=b_24_569&otracker=browse&fm=organic&iid=81ed10e1-978d-4f1e-b885-76d58ba5cda7.MOBGHSCAWTQWA43J.SEARCH&ppt=None&ppn=None&ssid=nt82cujzuo0000001680363668169
24,/itel-a23s-sky-black-32-gb/p/itm35e6c0cb7fb40?pid=MOBGHA8AFHBGT5XP&lid=LSTMOBGHA8AFHBGT5XPRIFHIE&marketplace=FLIPKART&store=tyy%2F4io&srno=b_24_570&otracker=browse&fm=organic&iid=81ed10e1-978d-4f1e-b885-76d58ba5cda7.MOBGHA8AFHBGT5XP.SEARCH&ppt=None&ppn=None&ssid=nt82cujzuo0000001680363668169
24,/infinix-smart-6-polar-black-64-gb/p/itmd4041ce33d262?pid=MOBGDC6HZHYVX96A&lid=LSTMOBGDC6HZHYVX96AHNLOZE&marketplace=FLIPKART&store=tyy%2F4io&srno=b_24_571&otracker=browse&fm=organic&iid=81ed10e1-978d-4f1e-b885-76d58ba5cda7.MOBGDC6HZHYVX96A.SEARCH&ppt=None&ppn=None&ssid=nt82cujzuo0000001680363668169
24,/kall-k88-pro-4g-keypad/p/itmd47620664487d?pid=MOBGKYDD5GPXPYVA&lid=LSTMOBGKYDD5GPXPYVAVH02MC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_24_572&otracker=browse&fm=organic&iid=81ed10e1-978d-4f1e-b885-76d58ba5cda7.MOBGKYDD5GPXPYVA.SEARCH&ppt=None&ppn=None&ssid=nt82cujzuo0000001680363668169
24,/samsung-galaxy-z-flip3-5g-cream-128-gb/p/itm8c3156682a619?pid=MOBG6YQHHB84XVGN&lid=LSTMOBG6YQHHB84XVGN7Z993Z&marketplace=FLIPKART&store=tyy%2F4io&srno=b_24_573&otracker=browse&fm=organic&iid=81ed10e1-978d-4f1e-b885-76d58ba5cda7.MOBG6YQHHB84XVGN.SEARCH&ppt=None&ppn=None&ssid=nt82cujzuo0000001680363668169
24,/infinix-note-12-pro-tuscany-blue-256-gb/p/itm44828f6631a9a?pid=MOBGHBK3BHGUXAFZ&lid=LSTMOBGHBK3BHGUXAFZGLKQHQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_24_574&otracker=browse&fm=organic&iid=81ed10e1-978d-4f1e-b885-76d58ba5cda7.MOBGHBK3BHGUXAFZ.SEARCH&ppt=None&ppn=None&ssid=nt82cujzuo0000001680363668169
